;link
872;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-soveltra-2147000254/mountain-hiking/von-prato-durch-das-val-di-prato-4340/
873;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-gana-rossa-2147000106/mountain-hiking/von-cari-ueber-die-alpe-di-vignone-4336/
874;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-prou-2147000212/mountain-hiking/von-malvaglia-oder-dagro-4338/
875;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schaechentaler-windgaellen-ostgipfel-2223/mountain-hiking/suedostkante-4337/
876;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-lago-ritom-2147331306/mountain-hiking/von-der-bergstation-piora-oder-airolo-3044/
877;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-plan-neve-2147000206/mountain-hiking/von-pont-de-nant-2491/
878;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/britanniahuette-sac-2147000046/mountain-hiking/from-felskinn-via-the-egginerjoch-559/
879;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/britanniahuette-sac-2147000046/mountain-hiking/from-plattjen-via-heidefridhof-561/
880;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/britanniahuette-sac-2147000046/mountain-hiking/von-mattmark-ueber-den-schwarzbergchopf-und-den-glacier-trail-612/
881;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/britanniahuette-sac-2147000046/via-ferrata/via-ferrata-britannia-40631/
882;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/britanniahuette-sac-2147000046/ski-touring/from-the-felskinn-cableway-saas-fee-2550/
883;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fuelhorn-griessee-698/mountain-hiking/suedflanke-1285/
884;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-aosta-cai-2147435826/mountain-hiking/von-valpelline-lac-de-place-de-moulin-ueber-prarayer-4105/
885;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bibergpass-4359/mountain-hiking/von-der-doldenhornhuette-2197/
886;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baenzlouwistock-baenzlauistock-131/mountain-hiking/suedostflanke-1271/
887;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/windgaellenhuette-aacz-2147000296/mountain-hiking/von-balmenegg-ueber-den-tritt-1297/
888;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/windgaellenhuette-aacz-2147000296/mountain-hiking/von-bristen-golzern-1296/
889;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ruchenhuettli-2147000227/mountain-hiking/von-unterschaechen-durchs-brunnital-1252/
890;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ruchenhuettli-2147000227/mountain-hiking/von-bielen-ueber-trogen-1253/
891;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chalet-des-grands-2147436913/mountain-hiking/vom-col-de-la-forclaz-4252/
892;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/mountain-hiking/from-bristen-via-maderanertal-390/
893;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/mountain-hiking/von-der-hinterbalmhuette-schafweg-1234/
894;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/ski-touring/von-der-planurahuette-sac-3321/
895;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/ski-touring/von-punt-gronda-ueber-die-fuorcla-da-cavrein-5480/
896;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/ski-touring/von-der-camona-da-cavardiras-cas-ueber-die-fuorcla-da-cavrein-5481/
897;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/huefihuette-sac-2147000137/ski-touring/von-punt-gronda-ueber-die-fuorcla-da-cambrialas-5478/
898;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bristenhuettli-2147000045/mountain-hiking/von-bristen-via-bristenstaefeli-und-blacki-1218/
899;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bristenhuettli-2147000045/mountain-hiking/vom-etzlital-via-laucherlueckli-1219/
900;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/signalhoru-signalhorn-5123/mountain-hiking/nordwestgrat-1309/
901;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/uessers-barrhorn-145/mountain-hiking/ueberschreitung-topali-turtmann-1303/
902;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/loicherspitza-1066/mountain-hiking/ueberschreitung-westflanke-suedgrat-1301/
903;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tellispitza-suedgipfel-1947/mountain-hiking/suedflanke-und-nordwestgrat-1300/
904;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glattalphuette-sac-2147000117/mountain-hiking/from-the-glattalpbahn-top-station-2321/
905;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glattalphuette-sac-2147000117/mountain-hiking/von-saliboden-bisistal-407/
906;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glattalphuette-sac-2147000117/mountain-hiking/von-braunwald-409/
907;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glattalphuette-sac-2147000117/mountain-hiking/von-schwarzenbach-oder-salihoechi-bisistal-408/
908;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glattalphuette-sac-2147000117/ski-touring/von-schwarzenbach-ueber-sahli-bisistal-3248/
909;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/mountain-hiking/from-rueras-via-mittelplatten-392/
910;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/mountain-hiking/von-bristen-golzern-talstation-ueber-hinter-etzliboden-365/
911;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/mountain-hiking/von-sedrun-ueber-den-chruezlipass-366/
912;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/ski-touring/from-maderanertal-3247/
913;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/ski-touring/from-rueras-via-mittelplatten-3246/
914;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/ski-touring/von-rueras-ueber-die-fuorcla-piz-nair-5516/
915;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/etzlihuette-sac-2147000091/ski-touring/von-disentis-bergstation-piz-ault-ueber-den-chruezlipass-5508/
916;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotondohuette-sac-2147000223/mountain-hiking/from-realp-268/
917;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotondohuette-sac-2147000223/mountain-hiking/vom-furkapass-ueber-stotzigen-firsten-und-rottaelligrat-269/
918;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotondohuette-sac-2147000223/mountain-hiking/von-der-gotthardpassstrasse-ueber-den-passo-di-cavanna-270/
919;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotondohuette-sac-2147000223/mountain-hiking/from-gotthardpass-via-passo-di-lucendro-and-ronggergrat-921/
920;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotondohuette-sac-2147000223/ski-touring/from-realp-3068/
921;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/first-kiental-8904/mountain-hiking/von-rengg-4191/
922;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/mountain-hiking/durch-die-val-cadlimo-265/
923;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/mountain-hiking/from-piora-via-alpe-ritom-262/
924;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/mountain-hiking/vom-oberalppass-oder-der-camona-da-maighels-cas-ueber-den-passo-bornengo-1326/
925;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/mountain-hiking/ueber-den-sentiero-panoramico-263/
926;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/mountain-hiking/ueber-die-alpe-di-pontino-264/
927;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/ski-touring/from-lukmanierpass-3306/
928;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cadlimo-cas-2147000053/ski-touring/von-surrein-ueber-den-pass-nalps-5555/
929;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/loucherhorn-1071/mountain-hiking/ostflanke-4193/
930;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bietenhorn-schwarzbirg-177/mountain-hiking/nordgrat-4192/
931;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rotstock-engstligenalp-be-1580/mountain-hiking/ueberschreitung-rotstock-fitzer-4185/
932;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spitzhore-spitzhorn-gsteig-be-1852/mountain-hiking/ueberschreitung-suedwestflanke-ostgrat-4182/
933;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/uessere-fisistock-aeusserer-fisistock-631/mountain-hiking/aus-dem-gasterental-ueber-halpi-2348/
934;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/giglistock-787/mountain-hiking/ostflanke-1274/
935;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hinder-zinggestock-hinter-zinggenstock-2262/mountain-hiking/suedwestgrat-1267/
936;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/juchlistock-976/mountain-hiking/ueberschreitung-suedostgrat-suedwestgrat-1265/
937;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/simelihorn-be-5990/mountain-hiking/ueberschreitung-esel-simelihorn-reeti-1262/
938;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chrummfadeflue-gustispitz-3377/mountain-hiking/ueberschreitung-westgrat-ostgrat-1242/
939;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rothore-rothorn-spillgerten-6124/mountain-hiking/suedwestgrat-4184/
940;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wild-andrist-60/mountain-hiking/nordostgrat-1257/
941;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gsuer-864/mountain-hiking/suedostgrat-1247/
942;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/buendihore-honiese-258/mountain-hiking/ueberschreitung-maeggisserehore-schmelihore-honiese-1246/
943;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cheibehore-cheibehorn-be-366/mountain-hiking/ueberschreitung-nordwestgrat-gurbsgrat-suedostgrat-1240/
944;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vorderi-spillgerte-1844/mountain-hiking/westflanke-1239/
945;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ammertehore-ammertenhorn-55/mountain-hiking/ueberschreitung-engstligenalp-lenk-1237/
946;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/mittaghore-tachaigne-1175/mountain-hiking/westgrat-1233/
947;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-macun-1087/mountain-hiking/nordgrat-vom-piz-giarsinom-1360/
948;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-languard-1012/mountain-hiking/south-west-face-4058/
949;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-ot-samedan-1338/mountain-hiking/on-the-south-east-face-4054/
950;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/muottota-sils-segl-8841/mountain-hiking/on-the-north-ridge-4040/
951;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-lunghin-1084/mountain-hiking/from-pass-lunghin-4017/
952;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-trubinasca-altare-2037/mountain-hiking/westflanke-4016/
953;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-spadla-1831/mountain-hiking/ueberschreitung-suedostgrat-westgrat-1361/
954;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ils-cuogns-westgipfel-8018/mountain-hiking/westgrat-1352/
955;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-gueglia-piz-julier-871/mountain-hiking/ueber-die-crasta-da-la-senda-4053/
956;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cima-del-serraglio-nordgipfel-8003/mountain-hiking/nordostflanke-1317/
957;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-umbrail-2082/mountain-hiking/ueberschreitung-ostflanke-westflanke-1351/
958;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-mezzaun-eastern-summit-8846/mountain-hiking/the-east-face-4060/
959;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-turettas-2068/mountain-hiking/nordwestflanke-und-ostgrat-1347/
960;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-daint-480/mountain-hiking/ueberschreitung-westgrat-suedgrat-1346/
961;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-blaisun-191/mountain-hiking/north-ridge-4061/
962;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-salacina-1617/mountain-hiking/nordgrat-1312/
963;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-surlej-1915/mountain-hiking/traverse-piz-surlej-piz-rosatsch-piz-mezdi-4051/
964;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/muttler-1264/mountain-hiking/nordgrat-1370/
965;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-quattervals-1463/mountain-hiking/nordwestgrat-4062/
966;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/munt-muesella-8845/mountain-hiking/from-the-north-4059/
967;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-sareggio-1640/mountain-hiking/ostflanke-4084/
968;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/muntet-lue-8860/mountain-hiking/ueberschreitung-von-ost-nach-nord-4093/
969;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/crap-puter-8861/mountain-hiking/von-fontana-4103/
970;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-giarsinom-784/mountain-hiking/westflanke-1359/
971;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-campasc-286/mountain-hiking/vom-berninapass-4069/
972;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-minschun-1169/mountain-hiking/suedwestgrat-4135/
973;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-chaste-8871/mountain-hiking/ostsuedostgrat-4133/
974;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-lischana-1053/mountain-hiking/suedostgrat-4131/
975;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/refuge-albert-1er-caf-2147436059/mountain-hiking/von-le-tour-bergstation-4109/
976;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/refuge-albert-1er-caf-2147436059/mountain-hiking/von-le-tour-talstation-4111/
977;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-quintino-sella-cai-2147428703/mountain-hiking/von-baettforko-colle-bettaforca-bergstation-ca-2710-m-4132/
978;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-cristanas-461/mountain-hiking/ueberschreitung-piz-rims-piz-cristanas-piz-dimmez-4130/
979;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-andolla-2147436002/mountain-hiking/von-zwischbergen-ueber-den-passo-dandolla-4115/
980;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/refuge-amiante-chiarella-cai-2147436076/mountain-hiking/von-glacier-ueber-by-4108/
981;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-louvie-2147000160/mountain-hiking/von-fionnay-3696/
982;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-louvie-2147000160/mountain-hiking/von-la-chaux-3697/
983;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fronalpstock-sz-684/mountain-hiking/from-morschach-via-chaelen-2400/
984;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/europahuette-2147000092/mountain-hiking/von-randa-4088/
985;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bergseehuette-sac-2147000030/mountain-hiking/from-goescheneralp-283/
986;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bergseehuette-sac-2147000030/mountain-hiking/from-chelenalphuette-to-bergseehuette-896/
987;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bergseehuette-sac-2147000030/mountain-hiking/zustieg-alpinwanderweg-zur-bergseehuette-3857/
988;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bergseehuette-sac-2147000030/via-ferrata/via-ferrata-schijen-zwaerg-3855/
989;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bergseehuette-sac-2147000030/ski-touring/from-goeschenen-3050/
990;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kinhuette-2147303894/mountain-hiking/von-randa-via-tierfaed-oder-taesch-via-edelweissweg-1420/
991;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-brunet-2147000048/mountain-hiking/de-lourtier-3998/
992;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-brunet-2147000048/ski-touring/de-lourtier-3212/
993;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-brunet-2147000048/snowshoeing/de-lourtier-1858/
994;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/berghaus-flue-fluhalp-2147000096/mountain-hiking/von-blauherd-ueber-stellisee-1429/
995;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bortelhuetten-2147000040/mountain-hiking/von-berisal-3518/
996;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bortelhuetten-2147000040/ski-touring/von-baerisal-5888/
997;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-la-tsa-2147000278/mountain-hiking/von-arolla-ueber-plache-1423/
998;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/teysachaux-1963/mountain-hiking/les-paccots-teysachaux-le-moleson-1617/
999;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-del-muretto-1240/mountain-hiking/von-norden-via-murettopass-und-suedwestsporn-3699/
1000;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wiwannihuette-2147000297/mountain-hiking/von-ausserberg-ueber-fuxtritt-p-1851-403/
1001;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wiwannihuette-2147000297/mountain-hiking/von-ausserberg-ueber-leiggern-404/
1002;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wiwannihuette-2147000297/mountain-hiking/von-ausserberg-ueber-raaft-405/
1003;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wiwannihuette-2147000297/via-ferrata/baltschieder-via-ferrata-696/
1004;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chlys-oeugstchummuhorn-1340/mountain-hiking/zustieg-chlys-oeugstchummuhorn-3374/
1005;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-da-la-margna-1120/mountain-hiking/ueberschreitung-nordostgrat-ostflanke-1313/
1006;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/laggin-biwak-sac-2147000144/mountain-hiking/von-gabi-ueber-alte-stafel-565/
1007;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/laggin-biwak-sac-2147000144/mountain-hiking/von-simplon-dorf-2322/
1008;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-coaz-cas-2147000065/mountain-hiking/from-murtel-corvatsch-cableway-middle-station-via-fuorcla-surlej-106/
1009;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-coaz-cas-2147000065/mountain-hiking/von-pontresina-ueber-die-alp-ota-105/
1010;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-coaz-cas-2147000065/ski-touring/von-pontresina-3228/
1011;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-coaz-cas-2147000065/ski-touring/from-surlej-top-station-corvatsch-3233/
1012;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-coaz-cas-2147000065/snowshoeing/vom-hotel-roseg-4363/
